lag_mean_5,lag_std_5,lag_mean_20,density_mean,density_kept_ratio,H0_entropy,H0_amplitude,H0_npoints,H1_entropy,H1_amplitude,H1_npoints,H2_entropy,H2_amplitude,H2_npoints,PI_H1_sum,PI_H1_max,target
0.008149872388964141,0.013315387385630846,0.002526332729070546,1.1340579089017049e-07,1.0,4.000346011650487,15.383988380432129,55.0,3.061965978766891,0.6734495162963867,27.0,0.9630155773936073,0.3364725112915039,4.0,1.802007020471049,0.06223877752334802,0.009813066689504879
0.010713113489418192,0.012099778823327707,0.0030821070683137108,1.1340579089017049e-07,1.0,4.00006499093956,15.38452434539795,55.0,3.119010517327056,0.7345218658447266,29.0,0.9633418408519269,0.3377828598022461,4.0,1.8202569796773338,0.07198915438776679,-0.009376287293813235
0.005034009698928798,0.013456259237543101,0.002138939079345192,1.1340579089017049e-07,1.0,4.00004819790316,15.384662628173828,55.0,3.1241796989397357,0.733123779296875,29.0,1.237418978896868,0.3375988006591797,5.0,1.8562429487764256,0.07241929517713301,0.0013143029733058142
0.006976618790757172,0.011999027458830894,0.0006993772415154531,1.1340579089017049e-07,1.0,3.999364383066821,15.384355545043945,55.0,2.9519259929586465,0.9424362182617188,25.0,1.3315517126879755,0.23047828674316406,5.0,2.853976575950476,0.07889415155639369,-0.011610342599263745
-0.0007961532578416808,0.008391970922398472,0.0002677351060692779,1.1340579089017049e-07,1.0,3.999481312659422,15.384236335754395,55.0,2.964627125237594,0.944941520690918,26.0,1.2188281405592793,0.2299938201904297,6.0,2.81893864151952,0.080552463368957,0.025820048778628646
0.003192157709672472,0.013685496363379505,0.0025761712024754855,1.1340579089017049e-07,1.0,3.999237866169924,15.384181022644043,55.0,2.9013237549496833,0.944793701171875,26.0,1.5388857926033306,0.12206172943115234,6.0,2.5157041060478322,0.07083094125524841,0.012060319791912022
0.0036416083301539005,0.013930268391217438,0.0032147871330796994,1.1340579089017049e-07,1.0,3.999497405337554,15.384785652160645,55.0,2.9221871617681803,1.0703315734863281,27.0,1.6138963609121393,0.1613330841064453,7.0,2.706687591121204,0.07897873097289683,0.014107775781754484
0.008338420945267443,0.012649400762073678,0.004360069234485842,1.1340579089017049e-07,1.0,3.999527453103034,15.384651184082031,55.0,2.9280901171504676,1.1404170989990234,28.0,1.6154517747953445,0.16102123260498047,7.0,3.104693476532289,0.09644233077744974,-0.002827076544916096
0.007510145041623062,0.013205579080481263,0.0036937898424080017,1.1340579089017049e-07,1.0,3.9997408062130146,15.384787559509277,55.0,2.9700468006063505,1.275771141052246,27.0,1.995800935959993,0.24644088745117188,9.0,4.2427355145918275,0.11639096186672124,-0.006684688378872039
0.008495275885701403,0.011857355763953012,0.003280411668154759,1.1340579089017049e-07,1.0,3.9996807574502364,15.384910583496094,55.0,2.953946149589669,1.2760677337646484,27.0,1.9938317305985769,0.24579906463623047,9.0,4.140568834283797,0.11693624962773701,0.015517456270091046
0.006434757383993883,0.009283523120504992,0.0038779446964060326,1.1340579089017049e-07,1.0,3.9998344387260474,15.649710655212402,55.0,2.9253536121840007,1.2762041091918945,26.0,2.064896144217529,0.24599552154541016,10.0,3.173130302591031,0.02091854347007053,-0.0007776424495844481
0.0038671649356945893,0.009146891403050052,0.003096376414880275,1.1340579089017049e-07,1.0,3.999820544031438,15.649805068969727,55.0,3.080493689504331,1.2765283584594727,29.0,2.1639628432205233,0.24576473236083984,11.0,4.233791547294604,0.02813193426247135,-0.0016270690189177373
0.000720195975560145,0.007669778872474512,0.0030565537837407676,1.1340579089017049e-07,1.0,3.999812599334267,15.649675369262695,55.0,3.0615437821312583,1.2762994766235352,28.0,2.035330681974986,0.2452239990234375,10.0,4.026926449924337,0.02660156345033806,-0.0012383171221213018
0.001037947860119104,0.007548183088423891,0.003574358810660971,1.1340579089017049e-07,1.0,4.0000352705841955,15.649678230285645,55.0,3.1381661381215773,1.2757377624511719,31.0,1.9612618840600995,0.5613193511962891,11.0,4.09374892893006,0.027082943286453175,-0.004257744235927063
0.001523336688708099,0.007100740417781707,0.0038258150237393098,1.1340579089017049e-07,1.0,3.9992580920350878,15.650358200073242,55.0,3.1764242456807463,1.2755146026611328,32.0,2.010428684707936,0.5608816146850586,12.0,4.2203503172150985,0.02801108526973705,0.021067158460407853
0.0026332771267714604,0.009295895009188431,0.0051025161523504895,1.1340579089017049e-07,1.0,3.999506213813232,15.650186538696289,55.0,3.2500169005328923,1.2754335403442383,34.0,2.0105292770974947,0.561192512512207,12.0,4.428364082432559,0.028885681858335274,-0.0007057229222020567
0.0026476610322479386,0.00929066019824496,0.0052173869468786545,1.1340579089017049e-07,1.0,3.999445057203666,15.650131225585938,55.0,3.239536807129848,1.2770137786865234,35.0,2.0218358143057347,0.5603885650634766,12.0,5.203142011281523,0.09096352352750293,0.017174046951492272
0.006407884226329941,0.010522623371709026,0.005125127711521582,1.1340579089017049e-07,1.0,3.9995521934378626,15.649991035461426,55.0,3.2670792485427307,1.272477149963379,34.0,2.1207830964466607,0.5616512298583984,13.0,5.536884761220552,0.09803962704838205,0.003961684056234205
0.007447884462001042,0.009957303961156598,0.005743149038625095,1.1340579089017049e-07,1.0,3.9990268163694,15.650225639343262,55.0,3.3053618040108597,1.2755708694458008,36.0,2.13069723952862,0.5611057281494141,13.0,6.426100187958565,0.1850051118503996,0.0018739228259470053
0.008674217874375856,0.008743767469337622,0.004474169297735919,1.1340579089017049e-07,1.0,3.998847050593447,15.65024185180664,55.0,3.3019847037078085,1.2752189636230469,35.0,2.140610918364732,0.5612545013427734,13.0,5.289268939158011,0.189575617992091,-0.007264114867647109
0.0030079632087648633,0.008027211375539635,0.0038170388573006697,1.1340579089017049e-07,1.0,3.998953687156486,15.650245666503906,55.0,3.377223994119056,1.2732057571411133,37.0,2.1059488327729863,0.4027442932128906,12.0,5.971134370199409,0.20925050798880157,0.0022669896063849393
0.0036025057144822626,0.007837994457544977,0.0034397350031446726,1.1340579089017049e-07,1.0,3.998376072802069,15.650389671325684,55.0,3.3095587523474364,1.1231555938720703,35.0,2.1784654569028645,0.40303516387939453,13.0,5.992249457190697,0.20691849115468539,-0.012983928713039106
